Name,Group,Location,LSAT,GPA,Acceptance Rate (%),Size,Tuition,Additional Tuition (if PUB),Description
Faulkner University,PRI,AL,150,3.21,58.25,119,40400,
Samford University,PRI,AL,155,3.61,55.67,152,45236,
University of Alabama,PUB,AL,167,3.95,26.62,126,24917,46407,
Arizona State University,PUB,AZ,167,3.9,21.28,199,28839,50317,
University of Arizona,PUB,AZ,163,3.79,29.35,119,26200,30700,
University of Arkansas-Little Rock,PUB,AR,152,3.39,59.17,126,16726,32686,
University of Arkansas-Fayetteville,PUB,AR,156,3.71,42.57,130,17899,39732,
Chapman University,PRI,CA,161,3.67,30.68,141,61354,
Golden Gate University,PRI,CA,153,3.28,22.43,25,52800,
Southwestern Law School,PRI,CA,155,3.44,49.85,351,58537,
Stanford University,PRI,CA,173,3.95,7.26,174,73713,
University of California-Berkeley,PUB,CA,170,3.87,14.92,339,62603,75031,
University of California-Davis,PUB,CA,165,3.69,28.99,210,54919,67163,
University of California-Irvine,PUB,CA,167,3.72,18.18,151,56025,68270,
University of California-Los Angeles,PUB,CA,170,3.92,16.8,315,56455,68700,
University of San Francisco,PRI,CA,153,3.46,55.23,158,54250,
Santa Clara University,PRI,CA,159,3.55,52.43,244,59254,
University of Southern California,PRI,CA,169,3.88,12.52,189,78046,
McGeorge School of Law,PRI,CA,155,3.4,61.31,201,57788,
University of Colorado,PUB,CO,164,3.81,34.24,169,34809,42279,
University of Denver,PRI,CO,160,3.58,50.37,272,59792,
Quinnipiac University,PRI,CT,153,3.51,58.33,109,54880,
University of Connecticut,PUB,CT,160,3.71,29.31,146,31508,62550,
Yale University,PRI,CT,175,3.96,5.58,201,73865,
American University,PRI,DC,162,3.63,35.69,408,63088,
Catholic University of America,PRI,DC,159,3.63,31.83,114,58916,
District of Columbia,PUB,DC,151,3.27,44.34,86,13438,25873,
George Washington University,PRI,DC,168,3.85,28.72,521,69740,
Georgetown University,PRI,DC,171,3.91,19.57,604,75950,
Howard University,PRI,DC,155,3.43,33.55,177,38612,
Barry University,PRI,FL,149,3.24,55.63,245,43150,
St. Thomas University (Florida),PRI,FL,152,3.4,51.44,238,46200,
Florida A&M University,PUB,FL,151,3.52,35.83,124,13855,33115,
Florida State University,PUB,FL,165,3.85,21.12,139,20683,40715,
Nova Southeastern University,PRI,FL,153,3.36,55.11,216,47729,
Stetson University,PRI,FL,158,3.59,38.39,305,51708,
University of Florida,PUB,FL,169,3.91,17.01,181,22194,38430,
University of Miami,PRI,FL,162,3.72,32.94,353,63506,
Emory University,PRI,GA,166,3.82,40.87,282,66414,
Georgia State University,PUB,GA,159,3.56,31.03,197,17202,36810,
Mercer University,PRI,GA,155,3.59,46.98,150,43132,
University of Georgia,PUB,GA,169,3.83,14.77,163,18994,37752,
University of Hawaii,PUB,HI,157,3.48,28.8,90,23164,46588,
University of Idaho,PUB,ID,151,3.35,75.27,163,25932,45168,
Depaul University,PRI,IL,157,3.59,43.59,162,52145,
Chicago-Kent College of Law-IIT,PRI,IL,159,3.67,50.45,220,53270,
Loyola University-Chicago,PRI,IL,160,3.6,43.92,275,55258,
Northern Illinois University,PUB,IL,150,3.43,54.48,106,23553,23553,
Northwestern University,PRI,IL,172,3.92,15.53,241,74552,
Southern Illinois University-Carbondale,PUB,IL,149,3.3,60.47,111,21555,21555,
University of Chicago,PRI,IL,173,3.94,12.78,192,77952,
University of Illinois,PUB,IL,165,3.75,43.69,161,39852,49852,
University of Illinois Chicago School of Law,PUB,IL,152,3.39,69.53,349,41893,51893,
Indiana University - Bloomington,PUB,IN,164,3.86,46.86,155,38428,59478,
Indiana University - Indianapolis,PUB,IN,155,3.61,62.29,249,32535,52599,
University of Notre Dame,PRI,IN,169,3.83,24.39,180,68554,
Drake University,PRI,IA,154,3.49,69.42,113,48410,
University of Iowa,PUB,IA,163,3.76,47.71,156,31426,51956,
University of Kansas,PUB,KS,160,3.71,48.71,115,23402,29739,
Washburn University,PUB,KS,154,3.59,66.1,104,24584,37240,
University of Kentucky,PUB,KY,157,3.67,52.54,156,26232,51380,
University of Louisville,PUB,KY,156,3.68,57.64,118,25696,30696,
Louisiana State University,PUB,LA,157,3.65,48.93,206,23665,39105,
Loyola University-New Orleans,PRI,LA,151,3.37,64.71,206,52350,
Southern University,PUB,LA,147,3.12,53.46,237,20182,33782,
Tulane University,PRI,LA,161,3.64,48.01,205,67780,
University of Maine,PUB,ME,157,3.62,58.29,89,26940,38762,
University of Baltimore,PUB,MD,154,3.39,58.66,226,34980,51014,
University of Maryland,PUB,MD,163,3.76,30.18,219,36999,53655,
Boston College,PRI,MA,167,3.77,13.38,213,67113,
Boston University,PRI,MA,170,3.86,17.82,231,65020,
Harvard University,PRI,MA,174,3.93,9.58,563,75008,
Northeastern University,PRI,MA,163,3.72,37.27,235,60566,
University of Massachusetts Dartmouth,PUB,MA,150,3.39,67.27,114,31140,40422,
Suffolk University,PRI,MA,154,3.55,64.3,395,57748,
Western New England University,PRI,MA,150,3.3,59.82,88,49470,
Michigan State University,PUB,MI,159,3.55,39.37,211,41424,45984,
University of Detroit Mercy,PRI,MI,154,3.46,52.22,219,47239,
University of Michigan,PUB,MI,171,3.85,12.58,302,69584,72584,
Wayne State University,PUB,MI,162,3.83,27.41,126,38135,41588,
University of St. Thomas (Minnesota),PRI,MN,155,3.62,72.17,157,48379,
Mitchell Hamline School of Law,PRI,MN,151,3.26,67.43,344,52620,
Mississippi College,PRI,MS,150,3.33,67.41,130,38202,
University of Mississippi,PUB,MS,157,3.62,43.53,166,18770,39180,
Saint Louis University,PRI,MO,155,3.59,61.9,179,48814,
University of Missouri,PUB,MO,160,3.7,52.49,122,23877,29877,
University of Missouri-Kansas City,PUB,MO,154,3.55,58.87,136,23774,24374,
Washington University,PRI,MO,173,3.95,17.16,244,67814,
University of Montana,PUB,MT,154,3.48,71.49,96,22060,47794,
Creighton University,PRI,NE,152,3.35,71.36,131,48936,
University of Nebraska,PUB,NE,158,3.75,65.9,150,17898,38574,
University of Nevada - Las Vegas,PUB,NV,160,3.78,33.59,134,29678,42578,
University of New Hampshire,PUB,NH,155,3.41,57.38,233,40320,48320,
Rutgers University,PUB,NJ,157,3.6,38.88,401,32062,46695,
Seton Hall University,PRI,NJ,160,3.66,45.58,238,66780,
University of New Mexico,PUB,NM,155,3.61,53.48,92,20605,44088,
Brooklyn Law School,PRI,NY,160,3.56,50.0,384,70381,
Columbia University,PRI,NY,173,3.9,12.23,415,81292,
Cornell University,PRI,NY,172,3.9,19.3,191,77593,
Fordham University,PRI,NY,167,3.75,21.13,434,72282,
Hofstra University,PRI,NY,156,3.59,50.38,270,68860,
New York Law School,PRI,NY,156,3.51,53.11,348,64824,
New York University,PRI,NY,172,3.9,16.76,429,80014,
Pace University,PRI,NY,152,3.47,53.34,288,53886,
St. John's University,PRI,NY,162,3.71,41.48,273,71664,
University of Buffalo-SUNY,PUB,NY,156,3.72,41.08,141,29248,34238,
Syracuse University,PRI,NY,157,3.58,42.59,239,62050,
Albany Law School of Union University,PRI,NY,155,3.47,54.87,190,58234,
Cardozo School of Law,PRI,NY,164,3.79,37.64,318,70646,
Campbell University,PRI,NC,155,3.48,38.66,184,49730,
Duke University,PRI,NC,170,3.87,10.51,244,75738,
Elon University,PRI,NC,153,3.43,45.93,170,41667,
North Carolina Central University,PUB,NC,149,3.35,34.62,127,19072,41798,
University of North Carolina,PUB,NC,166,3.78,16.27,179,27992,48204,
Wake Forest University,PRI,NC,165,3.79,31.47,175,54192,
University of North Dakota,PUB,ND,150,3.37,62.01,83,17462,33241,
Capital University,PRI,OH,150,3.45,77.52,152,42875,
Case Western Reserve University,PRI,OH,160,3.7,41.79,163,61124,
Cleveland State University,PUB,OH,155,3.42,35.88,150,30042,31142,
Ohio Northern University,PRI,OH,148,3.4,68.25,86,34650,
The Ohio State University,PUB,OH,165,3.83,33.08,161,34588,49840,
University of Akron,PUB,OH,153,3.52,62.07,127,26115,26215,
University of Cincinnati,PUB,OH,158,3.8,47.66,127,24810,29810,
University of Dayton,PRI,OH,155,3.61,34.3,136,38843,
University of Toledo,PUB,OH,151,3.53,61.59,107,28226,28426,
Oklahoma City University,PRI,OK,149,3.36,65.4,146,37500,
University of Oklahoma,PUB,OK,159,3.71,47.23,166,22614,36759,
University of Tulsa,PRI,OK,156,3.53,43.17,81,29864,
Lewis and Clark College,PRI,OR,160,3.59,67.88,159,56346,
University of Oregon,PUB,OR,158,3.52,75.23,159,44975,56297,
Willamette University,PRI,OR,152,3.26,69.34,121,50944,
Drexel University,PRI,PA,159,3.7,34.16,146,54635,
Duquesne University,PRI,PA,156,3.55,55.43,170,55500,
Widener University-Delaware,PRI,DE,150,3.26,67.83,240,55003,
Widener Commonwealth,PRI,PA,148,3.34,65.0,149,53670,
Pennsylvania State University-Penn State Law,PUB,PA,161,3.77,36.94,131,56436,56436,
Pennsylvania State University-Dickinson School of Law,PUB,PA,162,3.63,35.37,107,57902,57902,
Temple University,PUB,PA,163,3.65,39.4,213,31053,46949,
University of Pennsylvania,PRI,PA,172,3.92,9.88,248,76934,
University of Pittsburgh,PUB,PA,160,3.56,39.45,119,39681,50697,
Villanova University,PRI,PA,164,3.8,22.5,161,56225,
Roger Williams University,PRI,RI,150,3.3,65.19,148,48034,
University of South Carolina,PUB,SC,160,3.7,34.0,204,23722,41500,
University of South Dakota,PUB,SD,151,3.56,76.16,86,16793,36333,
Belmont University,PRI,TN,160,3.77,39.62,115,54380,
Lincoln Memorial University,PRI,TN,151,3.49,52.17,146,46063,
University of Memphis,PUB,TN,155,3.4,43.66,75,19960,25262,
University of Tennessee,PUB,TN,162,3.78,30.21,142,20408,39152,
Vanderbilt University,PRI,TN,170,3.89,16.76,167,72184,
Baylor University,PRI,TX,164,3.73,17.77,95,61876,
Southern Methodist University,PRI,TX,164,3.83,32.69,190,63502,
St. Mary's University,PRI,TX,152,3.38,35.94,284,43324,
Texas A&M University,PUB,TX,166,3.97,14.64,140,32634,49002,
Texas Southern University,PUB,TX,150,3.16,39.65,219,21038,28633,
Texas Tech University,PUB,TX,158,3.63,38.08,156,27532,39232,
University of Houston,PUB,TX,161,3.72,32.27,262,34943,50133,
University of Texas at Austin,PUB,TX,171,3.86,14.9,260,36429,54096,
Brigham Young University,PRI,UT,168,3.94,28.77,103,15076,
University of Utah,PUB,UT,164,3.85,30.2,97,33634,43599,
William and Mary Law School,PUB,VA,166,3.77,27.31,153,43286,66043,
University of Richmond,PRI,VA,164,3.75,41.46,134,53440,
University of Virginia,PUB,VA,171,3.94,11.46,305,71200,74200,
George Mason University,PUB,VA,168,3.89,14.03,97,26950,42798,
Washington and Lee University,PRI,VA,165,3.72,31.44,125,55550,
Gonzaga University,PRI,WA,154,3.48,61.67,197,53359,
Seattle University,PRI,WA,157,3.51,52.26,213,57015,
University of Washington,PUB,WA,164,3.74,34.67,181,43584,55617,
West Virginia University,PUB,WV,155,3.59,45.13,108,26320,43672,
Marquette University,PRI,WI,155,3.61,45.51,195,49710,
University of Wisconsin,PUB,WI,165,3.79,35.58,169,35196,52893,
University of Wyoming,PUB,WY,154,3.51,55.09,83,17946,36426,
Pontifical Catholic University of P.R.,PRI,PR,138,3.32,39.88,111,17301,
University of Puerto Rico,PUB,PR,148,3.76,42.35,123,9953,9953,
"UC College of the Law, San Francisco",PUB,CA,160,3.59,30.91,379,48273,55207,
University of Minnesota,PUB,MN,168,3.85,39.76,218,48964,58396,
Inter American University of Puerto Rico,PRI,PR,142,3.36,58.41,183,15635,
South Texas College of Law,PRI,TX,153,3.36,44.04,376,41110,
New England Law | Boston,PRI,MA,153,3.44,74.29,382,57298,
Northern Kentucky University,PUB,KY,152,3.38,71.91,126,24669,39333,
Florida International University,PUB,FL,160,3.74,25.18,182,21129,34899,
Touro University,PRI,NY,151,3.22,50.49,174,57810,
Pepperdine University,PRI,CA,164,3.86,28.18,182,68046,
University of San Diego,PRI,CA,161,3.8,33.61,257,63052,
Loyola Marymount University-Los Angeles,PRI,CA,161,3.71,33.92,321,65912,
Vermont Law School,PRI,VT,151,3.3,64.19,201,52650,
Thomas M. Cooley Law School,PRI,MI,148,3.07,46.15,146,46240,
California Western School of Law,PRI,CA,153,3.38,55.38,226,60430,
Liberty University,PRI,VA,154,3.56,56.43,108,42891,
Western State College of Law,PRI,CA,152,3.16,45.14,121,49848,
Regent University,PRI,VA,157,3.68,40.88,112,41596,
Atlanta's John Marshall Law School,PRI,GA,150,3.19,46.88,123,52006,
City University of New York,PUB,NY,153,3.45,39.89,214,16013,26203,
Appalachian School of Law,PRI,VA,146,3.13,54.19,61,41000,
Ave Maria School of Law,PRI,FL,152,3.35,45.19,99,49656,
Charleston School of Law,PRI,SC,153,3.49,53.13,259,46134,
UNT Dallas College Of Law,PUB,TX,153,3.43,30.06,137,18750,31650,
